edad,ingresos_anuales,antiguedad_laboral,loan_grade,monto_solicitado,tasa_interes,porcentaje_ingreso_credito,anios_historial_crediticio,tipo_vivienda_HIPOTECA,tipo_vivienda_OTRO,tipo_vivienda_PROPIO,motivo_credito_EDUCACION,motivo_credito_EMPRENDIMIENTO,motivo_credito_MEDICO,motivo_credito_MEJORA_HOGAR,motivo_credito_PERSONAL,historial_morosidad_SI
32,40000,2.0,C,7000,12.68,0.17,10,0,0,1,0,1,0,0,0,1
36,74000,4.0,C,10000,11.03,0.14,15,1,0,0,0,0,0,0,1,0
26,117000,4.0,A,14400,10.99,0.12,3,1,0,0,0,0,1,0,0,0
30,54000,9.0,C,15000,14.27,0.28,8,0,0,0,0,0,0,1,0,1
22,70000,4.0,B,9000,10.99,0.13,2,0,0,0,1,0,0,0,0,0
24,115000,1.0,A,5000,8.9,0.04,3,0,0,0,0,0,0,1,0,0
29,54000,5.0,C,10000,13.49,0.19,9,0,0,0,0,0,0,1,0,1
24,28932,4.0,C,10000,10.99,0.35,2,1,0,0,0,0,0,0,1,1
25,76000,3.0,A,20000,6.54,0.26,2,1,0,0,1,0,0,0,0,0
26,72000,0.0,A,10000,5.79,0.14,3,0,0,0,0,0,0,0,0,0
26,56700,3.0,A,6000,9.63,0.11,4,1,0,0,0,0,0,0,0,0
23,53352,3.0,A,17500,6.54,0.33,4,0,0,0,0,0,1,0,0,0
27,144000,4.0,C,21000,13.57,0.15,8,1,0,0,0,0,0,0,0,1
30,100000,13.0,A,10000,6.17,0.1,9,1,0,0,0,0,0,0,1,0
22,70000,2.0,E,16000,16.63,0.23,3,1,0,0,1,0,0,0,0,1
26,260000,10.0,B,28000,10.99,0.11,3,0,0,1,0,0,0,1,0,0
23,94965,3.0,C,8000,13.22,0.08,2,1,0,0,1,0,0,0,0,0
24,26400,4.0,A,8875,6.62,0.34,3,0,0,0,1,0,0,0,0,0
29,126000,2.0,B,6450,10.37,0.05,7,1,0,0,1,0,0,0,0,0
26,34800,4.0,B,5975,11.49,0.17,4,1,0,0,0,0,1,0,0,0
26,32000,2.0,C,6500,14.22,0.2,2,0,0,0,0,0,1,0,0,1
22,31224,0.0,A,6400,9.32,0.2,4,0,0,0,0,0,1,0,0,0
25,63000,9.0,B,25000,11.49,0.4,2,1,0,0,1,0,0,0,0,0
24,120000,4.0,C,10000,13.61,0.08,4,0,0,0,0,0,0,1,0,1
22,35000,2.0,A,6000,7.49,0.17,2,0,0,0,0,0,1,0,0,0
56,19200,0.0,B,6025,11.71,0.31,19,0,0,0,0,1,0,0,0,0
30,75000,3.0,A,18750,7.9,0.25,6,1,0,0,0,1,0,0,0,0
23,115000,7.0,C,5000,14.27,0.04,4,0,0,1,1,0,0,0,0,0
25,33500,2.0,B,10000,10.25,0.3,3,0,0,0,0,1,0,0,0,0
24,24000,3.0,A,8000,5.99,0.33,4,1,0,0,0,0,1,0,0,0
23,75000,7.0,C,18000,12.73,0.24,4,0,0,0,1,0,0,0,0,1
37,40000,1.0,B,3000,11.71,0.07,15,0,0,0,0,1,0,0,0,0
22,23000,4.0,A,3000,5.79,0.13,2,0,0,0,0,0,1,0,0,0
23,55000,0.0,C,12300,10.99,0.22,2,0,0,0,0,1,0,0,0,0
21,24000,0.0,C,4600,13.99,0.19,2,0,0,0,1,0,0,0,0,1
28,16800,5.0,B,5000,9.88,0.3,7,0,0,1,1,0,0,0,0,0
40,100010,11.0,B,8000,9.99,0.08,17,1,0,0,0,0,0,0,1,0
23,100000,4.0,E,25000,17.14,0.25,2,1,0,0,0,1,0,0,0,1
26,165000,10.0,C,20000,13.22,0.12,2,1,0,0,1,0,0,0,0,1
24,132000,8.0,D,1500,17.27,0.01,2,1,0,0,0,0,0,0,0,0
26,48000,4.0,A,24000,10.99,0.5,3,0,0,0,0,0,1,0,0,0
27,35000,4.0,B,12800,10.0,0.37,7,0,0,0,1,0,0,0,0,0
23,38400,5.0,B,7675,10.0,0.2,4,0,0,1,1,0,0,0,0,0
22,76500,2.0,C,15000,10.99,0.2,4,1,0,0,0,0,0,0,0,1
29,89849,13.0,C,6000,13.98,0.07,5,1,0,0,1,0,0,0,0,1
22,116700,0.0,A,6000,8.49,0.05,4,1,0,0,1,0,0,0,0,0
23,80000,3.0,A,6000,5.99,0.07,4,1,0,0,1,0,0,0,0,0
22,25000,3.0,B,3000,12.69,0.12,3,0,0,0,1,0,0,0,0,0
21,64000,5.0,A,10000,7.66,0.16,3,0,0,1,0,0,1,0,0,0
32,180000,2.0,C,15600,10.99,0.09,10,1,0,0,0,0,0,0,1,1
26,47500,10.0,E,19000,16.7,0.4,4,0,0,0,0,0,0,0,1,1
32,68000,6.0,C,1000,14.72,0.01,9,1,0,0,1,0,0,0,0,1
24,30000,1.0,E,15000,15.68,0.5,3,0,0,1,0,0,1,0,0,0
30,57408,0.0,B,18000,8.88,0.31,10,1,0,0,0,0,0,0,0,0
31,58000,15.0,A,6000,9.32,0.1,5,1,0,0,0,0,0,1,0,0
28,48500,4.0,C,15000,12.87,0.31,8,0,0,0,0,0,0,0,1,1
34,30000,6.0,B,4650,10.99,0.15,8,1,0,0,0,0,1,0,0,0
34,92000,1.0,A,9000,9.63,0.1,8,1,0,0,0,0,0,0,1,0
22,63000,2.0,B,12500,10.25,0.2,3,0,0,0,1,0,0,0,0,0
22,46500,0.0,B,9500,12.69,0.2,4,1,0,0,0,0,0,0,0,0
37,95000,3.0,A,10000,7.88,0.11,13,0,0,0,0,0,1,0,0,0
23,40000,4.0,C,10000,12.84,0.25,4,0,0,0,0,0,0,0,0,0
24,74800,4.0,E,14000,16.45,0.16,2,0,0,0,0,0,1,0,0,0
34,75000,2.0,C,8400,10.99,0.11,8,1,0,0,0,0,0,0,0,1
23,60000,3.0,B,8000,10.25,0.13,3,0,0,0,1,0,0,0,0,0
22,90000,6.0,A,16000,6.03,0.18,3,1,0,0,0,0,0,0,0,0
27,72000,11.0,C,9500,13.99,0.13,6,1,0,0,0,0,1,0,0,0
31,160000,1.0,C,7500,11.28,0.05,7,0,0,0,0,0,0,1,0,0
40,275004,2.0,B,24500,10.99,0.09,13,1,0,0,0,0,1,0,0,0
25,57000,4.0,B,21700,11.99,0.38,2,0,0,0,0,0,0,0,1,0
24,50000,2.0,B,14000,9.88,0.28,2,0,0,0,0,0,0,1,0,0
43,54000,0.0,A,8725,7.29,0.16,14,0,0,0,1,0,0,0,0,0
27,86260,11.0,C,18000,13.72,0.21,7,1,0,0,1,0,0,0,0,1
41,46152,10.0,B,14525,11.11,0.31,16,0,0,0,0,0,0,0,1,0
22,49000,4.0,A,7000,9.32,0.14,2,1,0,0,0,1,0,0,0,0
22,50000,4.0,B,8000,10.59,0.16,4,1,0,0,0,0,1,0,0,0
22,38004,5.0,B,10000,10.37,0.26,4,0,0,0,0,0,0,0,1,0
32,40000,2.0,C,7000,12.68,0.17,5,0,0,1,0,1,0,0,0,0
23,28000,7.0,C,1500,14.17,0.05,4,0,0,0,0,0,0,0,1,1
25,71004,9.0,D,20000,14.09,0.28,2,0,0,0,0,0,0,0,1,0
31,86500,0.0,C,25000,13.57,0.29,10,0,0,1,0,0,0,0,1,1
23,39500,3.0,C,10000,14.22,0.25,2,1,0,0,0,0,0,0,0,1
32,33600,0.0,D,8000,16.02,0.24,8,0,0,1,0,1,0,0,0,0
24,12960,1.0,B,3650,9.91,0.28,3,1,0,0,0,0,0,1,0,0
22,15996,3.0,C,4000,13.35,0.25,2,0,0,0,0,0,0,0,0,1
30,23000,5.0,A,14000,7.88,0.61,6,0,0,0,0,1,0,0,0,0
22,46500,4.0,B,5000,10.37,0.11,4,0,0,0,0,1,0,0,0,0
36,43680,0.0,C,15000,13.11,0.34,17,1,0,0,0,1,0,0,0,1
24,26000,6.0,B,10000,10.99,0.38,4,0,0,0,0,0,0,0,1,0
37,92000,0.0,B,21000,11.63,0.23,15,0,0,0,0,1,0,0,0,0
24,40000,4.0,B,8000,9.63,0.2,3,0,0,0,0,0,1,0,0,0
22,48000,0.0,A,1000,7.29,0.02,2,0,0,0,1,0,0,0,0,0
21,15600,5.0,A,1000,7.29,0.06,4,0,0,1,0,1,0,0,0,0
23,114600,7.0,C,10000,13.06,0.09,3,1,0,0,1,0,0,0,0,0
28,55000,3.0,C,5000,12.53,0.09,5,0,0,0,0,1,0,0,0,1
25,33000,1.0,C,7100,14.65,0.22,3,0,0,0,0,1,0,0,0,1
26,85000,10.0,A,24000,8.9,0.28,3,1,0,0,0,0,1,0,0,0
29,42000,4.0,G,1600,19.16,0.04,6,0,0,0,0,1,0,0,0,1
39,38400,5.0,B,10850,10.99,0.28,14,0,0,0,0,1,0,0,0,0
24,58000,6.0,C,12000,13.11,0.21,2,0,0,0,1,0,0,0,0,0
25,63000,0.0,B,1500,12.42,0.02,4,0,0,0,0,0,0,0,0,0
24,50793,6.0,A,5000,6.62,0.1,4,0,0,0,0,0,0,0,1,0
25,60000,9.0,C,10200,13.92,0.17,4,1,0,0,0,0,0,0,1,1
27,30000,11.0,B,4900,11.71,0.16,5,0,0,0,0,0,1,0,0,0
21,35000,5.0,A,4000,7.29,0.11,2,0,0,1,0,1,0,0,0,0
26,120000,1.0,E,20000,17.74,0.17,3,1,0,0,0,0,0,1,0,1
25,121000,9.0,B,13600,11.99,0.11,2,1,0,0,0,0,1,0,0,0
27,112500,4.0,D,10400,15.62,0.09,6,1,0,0,0,0,0,1,0,1
22,53000,6.0,C,25000,13.8,0.47,3,1,0,0,1,0,0,0,0,0
54,39000,4.0,B,20000,10.71,0.51,19,1,0,0,0,0,0,0,1,0
27,60000,3.0,B,10000,12.53,0.17,10,1,0,0,0,0,0,1,0,0
41,144000,3.0,B,25000,10.08,0.17,11,1,0,0,0,0,0,1,0,0
29,43200,13.0,A,4625,5.42,0.11,6,0,0,1,0,0,0,0,1,0
22,58617,6.0,D,5400,15.21,0.09,2,0,0,0,0,0,1,0,0,0
22,80000,6.0,B,16000,11.99,0.2,3,1,0,0,1,0,0,0,0,0
28,39600,2.0,E,2800,16.77,0.07,7,0,0,0,0,1,0,0,0,1
23,14000,0.0,C,1500,10.99,0.11,4,0,0,0,0,0,0,0,0,1
31,80400,0.0,A,12000,7.29,0.15,10,0,0,0,0,0,0,0,0,0
23,56000,8.0,G,21600,21.21,0.39,4,0,0,0,0,0,1,0,0,1
32,26400,0.0,A,8000,7.51,0.3,10,0,0,0,1,0,0,0,0,0
32,38052,16.0,B,3000,11.49,0.08,6,0,0,0,0,1,0,0,0,0
33,58344,5.0,D,11975,16.29,0.21,9,0,0,0,0,1,0,0,0,1
30,90000,1.0,B,7000,9.25,0.08,8,0,0,0,0,0,1,0,0,0
36,77000,7.0,A,6000,6.99,0.08,12,1,0,0,0,0,0,0,1,0
29,77800,2.0,B,9000,12.42,0.12,6,0,0,0,0,0,0,1,0,0
27,30000,4.0,B,5000,10.99,0.17,5,0,0,1,0,1,0,0,0,0
23,73000,0.0,B,6825,10.99,0.09,3,0,0,0,0,0,0,0,0,0
36,700000,16.0,C,25000,12.53,0.04,13,1,0,0,0,0,1,0,0,1
28,54400,1.0,D,8000,15.65,0.13,10,0,0,0,0,0,1,0,0,0
38,95000,6.0,E,14000,17.74,0.15,17,0,0,1,0,1,0,0,0,1
42,42000,0.0,B,12000,10.37,0.29,11,0,0,0,0,0,0,0,1,0
37,59000,10.0,D,12000,15.62,0.2,12,1,0,0,0,0,1,0,0,1
33,48000,2.0,B,1500,11.89,0.03,6,0,0,0,0,1,0,0,0,0
40,64200,2.0,A,3000,7.74,0.05,13,0,0,0,1,0,0,0,0,0
27,80000,5.0,C,35000,10.99,0.44,8,1,0,0,0,1,0,0,0,0
22,45000,6.0,A,5000,6.99,0.11,3,1,0,0,0,0,0,0,1,0
23,30000,0.0,B,7000,12.69,0.23,2,0,0,0,0,1,0,0,0,0
23,58977,7.0,C,14400,10.99,0.24,4,0,0,0,0,0,0,0,0,0
24,96000,7.0,C,6000,13.92,0.06,4,1,0,0,0,0,0,1,0,1
23,44000,4.0,A,3200,7.51,0.07,2,1,0,0,1,0,0,0,0,0
22,33000,3.0,A,4800,7.49,0.15,4,0,0,0,0,0,1,0,0,0
27,38500,1.0,B,3000,11.48,0.08,8,0,0,0,0,0,0,0,0,0
30,107000,0.0,C,2500,10.78,0.02,6,1,0,0,0,0,0,0,0,1
27,18000,3.0,B,8000,10.75,0.44,10,0,0,0,1,0,0,0,0,0
38,150000,3.0,B,7500,10.0,0.05,13,1,0,0,0,0,0,0,0,0
33,62500,3.0,B,18400,9.91,0.29,7,0,0,0,0,0,0,0,0,0
27,55000,11.0,A,3000,7.68,0.05,7,0,0,0,0,1,0,0,0,0
31,14400,0.0,C,4200,14.17,0.29,8,0,0,0,0,0,0,0,0,1
32,53100,14.0,B,7500,11.26,0.14,10,1,0,0,0,0,1,0,0,0
28,81000,11.0,A,6000,6.17,0.07,10,1,0,0,0,0,0,1,0,0
26,14400,1.0,B,3000,10.99,0.21,2,0,0,0,0,1,0,0,0,0
23,34348,7.0,A,5000,7.9,0.15,3,1,0,0,1,0,0,0,0,0
23,32535,6.0,B,4000,10.99,0.12,2,0,0,0,0,0,0,0,1,0
31,90000,6.0,A,9000,5.42,0.1,9,0,0,0,0,0,0,0,1,0
27,39000,4.0,C,7000,13.79,0.18,7,0,0,0,0,0,0,0,1,1
29,54000,0.0,D,10000,14.96,0.19,9,0,0,0,0,0,0,0,1,0
27,113000,5.0,A,6425,6.03,0.06,7,1,0,0,0,0,0,0,0,0
28,54000,2.0,D,12000,15.31,0.22,7,0,0,0,0,0,1,0,0,0
37,42000,0.0,A,12000,10.99,0.29,14,0,0,0,0,0,1,0,0,0
29,38000,5.0,A,1000,7.88,0.03,9,0,0,0,1,0,0,0,0,0
42,64464,13.0,E,30000,19.03,0.4,17,1,0,0,0,0,1,0,0,0
25,90996,5.0,C,14000,12.23,0.15,2,0,0,0,0,0,1,0,0,0
21,48000,5.0,A,2800,8.9,0.06,2,0,0,0,0,0,0,0,1,0
31,68000,2.0,B,18000,10.0,0.26,10,1,0,0,0,0,0,0,0,0
21,45000,5.0,A,1000,7.49,0.02,3,0,0,0,0,1,0,0,0,0
21,37459,6.0,A,5600,6.92,0.15,2,1,0,0,1,0,0,0,0,0
28,63000,1.0,B,11500,9.99,0.18,8,1,0,0,0,0,0,1,0,0
26,54000,5.0,A,14000,7.88,0.26,3,1,0,0,0,0,0,0,1,0
48,50004,8.0,A,4000,7.68,0.08,11,0,0,0,1,0,0,0,0,0
24,47000,7.0,B,15000,10.74,0.32,2,1,0,0,0,0,1,0,0,0
29,22000,0.0,B,8000,10.99,0.36,5,0,0,0,0,0,0,0,0,0
28,19200,4.0,C,4800,10.99,0.25,6,0,0,0,0,1,0,0,0,0
42,360000,11.0,B,25000,9.99,0.07,14,1,0,0,1,0,0,0,0,0
27,60000,3.0,A,2400,7.49,0.04,6,0,0,0,0,1,0,0,0,0
23,60000,7.0,A,7200,10.99,0.12,2,1,0,0,0,0,0,0,0,0
37,200000,3.0,D,10000,13.8,0.05,16,1,0,0,1,0,0,0,0,0
26,54000,10.0,B,5000,10.0,0.09,2,0,0,0,1,0,0,0,0,0
25,25000,3.0,A,6325,8.9,0.25,4,0,0,0,0,0,1,0,0,0
21,36000,3.0,C,18500,10.91,0.51,2,0,0,0,0,0,1,0,0,0
44,120000,6.0,A,4000,10.99,0.03,14,1,0,0,0,1,0,0,0,0
25,32000,8.0,A,5600,7.9,0.17,3,1,0,0,0,0,0,0,0,0
24,41000,9.0,D,10000,15.33,0.24,4,0,0,1,0,0,0,1,0,0
31,96000,5.0,E,20000,17.19,0.21,8,0,0,0,0,1,0,0,0,1
33,83200,18.0,A,13000,6.99,0.16,7,1,0,0,0,0,0,1,0,0
22,43000,2.0,C,8500,12.09,0.2,4,1,0,0,0,0,0,0,0,1
23,33504,5.0,C,12000,13.11,0.36,4,0,0,0,0,1,0,0,0,1
24,62000,8.0,A,8850,6.62,0.14,3,0,0,0,0,0,0,0,1,0
29,91000,10.0,B,16800,10.99,0.18,5,0,0,0,0,0,1,0,0,0
27,46000,11.0,A,8725,9.32,0.19,9,1,0,0,1,0,0,0,0,0
22,50000,2.0,C,6000,14.22,0.12,2,0,0,1,0,1,0,0,0,0
28,105000,1.0,A,24000,10.99,0.23,6,1,0,0,0,0,0,0,0,0
51,153000,2.0,D,25000,15.58,0.16,23,0,0,0,0,0,0,0,1,0
31,59000,13.0,B,14000,10.99,0.24,6,1,0,0,0,0,1,0,0,0
27,37000,11.0,A,14700,5.99,0.4,9,0,0,0,0,0,1,0,0,0
22,82570,6.0,C,18000,15.27,0.22,2,0,0,0,0,1,0,0,0,0
32,37000,0.0,B,5000,11.49,0.14,7,0,0,0,0,1,0,0,0,0
34,109800,12.0,B,10000,10.99,0.09,8,1,0,0,0,0,0,0,0,0
38,35000,0.0,B,5600,11.11,0.16,11,0,0,0,0,0,0,0,1,0
50,50000,1.0,A,16000,7.9,0.32,17,0,0,0,0,0,0,0,1,0
48,140000,4.0,B,18000,9.99,0.13,12,1,0,0,1,0,0,0,0,0
27,50000,7.0,C,5000,13.61,0.1,8,0,0,0,0,0,0,0,0,1
55,94000,11.0,A,4000,6.62,0.04,26,1,0,0,0,0,0,0,1,0
26,21600,9.0,B,7200,10.38,0.33,3,0,0,0,0,1,0,0,0,0
22,48000,6.0,A,5000,7.88,0.1,2,1,0,0,1,0,0,0,0,0
35,44004,7.0,B,10000,11.36,0.23,7,1,0,0,0,0,1,0,0,0
24,33600,2.0,A,9450,7.66,0.28,2,0,0,0,0,0,0,0,1,0
21,60000,4.0,B,12000,11.36,0.2,3,1,0,0,1,0,0,0,0,0
37,42000,0.0,A,12000,10.99,0.29,13,0,0,0,0,0,1,0,0,0
25,45000,4.0,C,15000,10.99,0.33,3,0,0,0,0,0,0,0,0,0
29,53000,7.0,C,9600,12.73,0.18,5,0,0,0,0,1,0,0,0,0
29,142000,14.0,B,24250,11.48,0.17,8,0,0,1,0,0,0,0,1,0
28,266000,12.0,A,9000,5.42,0.03,10,1,0,0,0,0,0,0,1,0
26,33800,4.0,C,13000,13.57,0.38,2,0,0,0,0,0,0,0,1,1
27,50000,1.0,A,3000,7.68,0.06,5,1,0,0,0,0,0,0,1,0
34,150000,18.0,A,6000,6.03,0.04,10,1,0,0,0,0,0,0,0,0
22,28880,4.0,A,2000,8.59,0.07,3,1,0,0,0,0,1,0,0,0
40,172800,9.0,B,20000,10.99,0.12,13,0,0,0,0,0,0,0,0,0
37,40000,6.0,B,3000,9.91,0.07,15,0,0,1,0,0,0,0,1,0
26,26004,5.0,B,6000,11.99,0.23,2,1,0,0,0,0,0,1,0,0
24,30000,7.0,C,10000,12.61,0.33,3,0,0,1,0,0,0,1,0,0
29,74000,3.0,D,3000,16.32,0.04,6,1,0,0,1,0,0,0,0,0
38,35000,22.0,A,11100,6.62,0.32,14,0,0,0,1,0,0,0,0,0
26,33000,10.0,A,7000,7.43,0.21,4,1,0,0,0,0,0,0,1,0
27,12000,0.0,D,8125,14.42,0.68,5,0,0,1,1,0,0,0,0,1
33,33504,4.0,B,9600,10.99,0.29,8,0,0,0,0,0,0,0,0,0
24,59000,1.0,D,18000,14.96,0.31,4,0,0,0,0,0,0,1,0,1
27,26880,1.0,A,3000,5.79,0.11,10,0,0,0,0,0,0,0,0,0
22,55000,3.0,D,15000,14.61,0.27,4,0,0,0,0,0,0,0,1,1
24,41745,2.0,A,3200,9.63,0.08,3,0,0,0,0,0,0,0,1,0
21,63000,2.0,B,10000,10.59,0.16,2,1,0,0,0,0,0,0,1,0
29,242400,12.0,B,35000,10.37,0.14,8,0,0,1,0,0,1,0,0,0
33,70000,10.0,A,9500,10.99,0.14,5,0,0,0,0,0,0,0,0,0
53,28000,2.0,C,7000,6.0,0.25,26,0,0,0,0,0,0,0,0,0
24,40000,6.0,A,2800,8.49,0.07,4,0,0,1,1,0,0,0,0,0
31,100000,5.0,B,5000,12.69,0.05,7,1,0,0,1,0,0,0,0,0
61,53000,3.0,A,7000,7.49,0.13,23,1,0,0,0,0,0,0,1,0
25,25000,9.0,A,6000,7.51,0.24,2,0,0,1,0,1,0,0,0,0
22,60000,6.0,B,13000,9.99,0.22,4,0,0,0,0,1,0,0,0,0
22,30000,3.0,A,5000,6.91,0.17,3,1,0,0,1,0,0,0,0,0
28,63000,3.0,C,13500,13.23,0.21,5,1,0,0,0,1,0,0,0,0
24,39996,4.0,C,5000,14.82,0.13,3,1,0,0,1,0,0,0,0,1
24,43300,2.0,B,24000,10.62,0.55,2,1,0,0,0,0,0,0,0,0
23,75800,0.0,A,7000,6.54,0.09,4,0,0,0,1,0,0,0,0,0
30,39552,2.0,B,12375,10.37,0.31,9,1,0,0,0,1,0,0,0,0
32,32678,10.0,C,3075,15.23,0.09,6,1,0,0,0,0,0,0,0,0
26,96000,4.0,E,20000,16.7,0.21,4,1,0,0,0,0,0,1,0,0
22,60000,5.0,A,5600,7.49,0.09,4,1,0,0,0,1,0,0,0,0
24,46800,8.0,C,6000,14.22,0.13,4,1,0,0,0,1,0,0,0,1
24,91000,8.0,B,10000,10.99,0.11,4,1,0,0,0,0,0,1,0,0
22,137004,3.0,A,10000,5.79,0.07,2,1,0,0,0,1,0,0,0,0
41,30000,3.0,A,8875,5.42,0.3,16,0,0,0,0,0,0,0,1,0
28,140000,0.0,B,15000,11.26,0.11,5,0,0,0,0,0,0,0,0,0
33,15000,3.0,D,1800,17.54,0.12,9,0,0,0,0,1,0,0,0,1
29,88000,6.0,C,12000,12.53,0.14,5,0,0,0,1,0,0,0,0,0
28,39996,10.0,D,5525,14.54,0.14,10,0,0,0,1,0,0,0,0,0
32,73527,11.0,B,12000,12.42,0.16,7,1,0,0,1,0,0,0,0,0
24,65000,1.0,B,6400,9.99,0.1,3,0,0,0,0,0,1,0,0,0
26,69000,8.0,A,15000,7.49,0.22,3,1,0,0,0,0,0,0,1,0
21,165000,5.0,A,20000,6.91,0.12,4,1,0,0,1,0,0,0,0,0
25,45000,0.0,B,5000,10.74,0.11,4,0,0,0,0,0,0,0,1,0
29,130000,5.0,A,24800,7.49,0.19,10,1,0,0,1,0,0,0,0,0
25,24000,2.0,A,10625,6.03,0.44,2,0,0,0,0,0,1,0,0,0
23,45500,5.0,C,14000,14.72,0.31,2,0,0,1,1,0,0,0,0,1
25,68000,1.0,C,10000,14.26,0.15,4,0,0,0,0,0,0,0,0,0
25,78000,0.0,D,12000,14.09,0.15,3,0,0,0,0,0,0,0,1,1
24,92259,4.0,A,6000,10.99,0.07,4,1,0,0,0,0,0,1,0,0
22,24000,6.0,B,7000,12.42,0.29,2,0,0,0,0,1,0,0,0,0
25,35000,6.0,B,3500,11.58,0.1,3,0,0,0,0,0,0,0,1,0
26,51000,2.0,A,12000,6.17,0.24,4,1,0,0,0,0,0,0,0,0
23,42000,5.0,D,2000,15.2,0.05,2,1,0,0,1,0,0,0,0,1
31,121000,15.0,C,25000,12.73,0.21,9,1,0,0,0,0,0,0,0,1
26,70000,0.0,C,2400,10.99,0.03,3,0,0,0,1,0,0,0,0,1
24,72000,3.0,A,6000,7.66,0.08,3,0,0,0,1,0,0,0,0,0
32,40000,3.0,B,12000,11.89,0.3,10,0,0,0,0,0,0,0,0,0
45,69600,11.0,A,6000,7.9,0.09,13,0,0,1,0,1,0,0,0,0
29,53004,2.0,A,15000,9.63,0.28,10,1,0,0,0,0,0,1,0,0
22,33996,6.0,D,15000,14.96,0.44,4,0,0,0,0,1,0,0,0,1
26,175000,2.0,A,3000,8.94,0.02,3,1,0,0,0,0,0,0,0,0
27,30996,1.0,D,2600,14.74,0.08,5,0,0,0,0,0,1,0,0,0
28,60000,5.0,B,16000,12.18,0.27,9,0,1,0,0,0,0,0,1,0
29,42000,1.0,A,5000,10.99,0.12,6,0,0,0,0,0,0,0,1,0
22,95000,2.0,A,24000,7.9,0.25,4,1,0,0,0,0,0,0,0,0
25,54000,5.0,B,5100,9.62,0.09,4,1,0,0,0,0,0,1,0,0
31,29004,4.0,B,6000,10.75,0.21,8,0,0,0,0,0,0,1,0,0
25,33000,0.0,A,1000,7.29,0.03,4,0,0,0,0,0,0,0,0,0
27,48000,11.0,A,5650,5.42,0.12,8,1,0,0,0,0,0,0,0,0
27,75805,1.0,E,13450,16.32,0.18,8,0,0,0,0,0,0,0,0,0
27,36000,6.0,C,7000,12.98,0.19,7,1,0,0,0,0,0,1,0,1
25,35000,1.0,A,15000,7.49,0.43,3,0,0,0,0,1,0,0,0,0
27,31200,2.0,A,9400,6.91,0.3,5,0,0,0,0,0,1,0,0,0
26,104004,10.0,C,15000,14.22,0.14,2,1,0,0,0,0,0,0,0,0
27,57600,3.0,A,14000,7.29,0.24,8,0,0,0,1,0,0,0,0,0
26,30000,6.0,B,11700,11.71,0.39,2,0,0,0,0,0,1,0,0,0
24,72000,4.0,A,18000,7.88,0.25,2,0,0,0,0,1,0,0,0,0
36,135000,1.0,D,2500,14.91,0.02,17,1,0,0,0,1,0,0,0,0
35,100450,1.0,B,24000,12.69,0.24,7,0,0,0,0,0,0,0,1,0
26,27000,2.0,D,3025,15.95,0.11,2,1,0,0,0,0,0,0,1,0
35,19200,0.0,A,3500,9.32,0.18,6,0,0,0,0,1,0,0,0,0
45,36000,1.0,C,4300,10.91,0.12,17,0,0,0,0,1,0,0,0,1
22,105000,6.0,A,7000,7.74,0.07,3,0,0,0,0,0,1,0,0,0
31,57335,6.0,D,16500,14.84,0.29,10,1,0,0,1,0,0,0,0,0
35,100000,9.0,A,10000,8.59,0.1,7,0,0,1,0,1,0,0,0,0
22,54000,5.0,D,3200,16.49,0.06,2,0,0,0,0,0,0,1,0,0
22,23000,4.0,D,7000,14.96,0.3,3,1,0,0,1,0,0,0,0,1
23,45000,0.0,A,1500,7.51,0.03,4,0,0,0,1,0,0,0,0,0
33,25200,3.0,E,1600,16.69,0.06,6,0,0,0,0,0,1,0,0,0
23,135000,1.0,D,12500,15.99,0.09,4,1,0,0,1,0,0,0,0,0
26,48000,2.0,A,10700,9.63,0.22,4,0,0,0,1,0,0,0,0,0
23,45312,3.0,A,13500,7.88,0.3,3,0,0,0,1,0,0,0,0,0
22,111000,1.0,B,15000,10.62,0.14,3,0,0,0,0,1,0,0,0,0
23,48000,5.0,A,15000,6.91,0.31,2,0,0,0,1,0,0,0,0,0
29,65000,2.0,B,6000,11.14,0.09,10,0,0,0,0,1,0,0,0,0
23,32535,6.0,B,4000,10.99,0.12,2,0,0,0,0,0,0,0,0,0
29,45600,9.0,A,2000,7.88,0.04,10,1,0,0,0,0,0,0,1,0
24,62467,0.0,A,10625,8.49,0.17,2,0,0,0,0,0,0,0,1,0
22,63000,6.0,A,4500,5.42,0.07,2,1,0,0,1,0,0,0,0,0
28,32000,12.0,A,12000,7.88,0.38,9,0,0,0,0,0,0,0,0,0
26,69846,2.0,F,22500,18.99,0.32,2,0,0,0,1,0,0,0,0,1
25,75600,7.0,C,15000,12.68,0.2,2,1,0,0,0,0,1,0,0,0
23,58216,5.0,A,10000,7.49,0.17,4,0,0,0,0,0,1,0,0,0
24,98000,8.0,A,10000,6.62,0.1,3,1,0,0,0,1,0,0,0,0
22,19800,4.0,A,8000,10.99,0.4,4,0,0,0,0,0,1,0,0,0
28,28320,4.0,D,8700,14.61,0.31,10,0,0,0,0,1,0,0,0,0
23,42900,6.0,A,1000,6.76,0.02,3,0,0,1,0,0,1,0,0,0
26,80000,10.0,B,25000,10.99,0.31,3,1,0,0,0,1,0,0,0,0
22,20160,1.0,A,2600,6.92,0.13,4,0,0,0,1,0,0,0,0,0
30,80000,4.0,A,10750,6.17,0.13,5,1,0,0,0,0,0,0,0,0
25,45600,7.0,C,13000,12.99,0.29,4,1,0,0,0,0,1,0,0,0
